date,last_available_date,is_last,region,state,epidemiological_week,accumulated_cases,accumulated_deaths,new_cases,new_deaths
2021-04-19,2021-04-19,False,Norte,AC,202116,75599,1433,194,15
2021-04-20,2021-04-20,False,Norte,AC,202116,75640,1445,41,12
2021-04-21,2021-04-21,False,Norte,AC,202116,75879,1449,239,4
2021-04-22,2021-04-22,False,Norte,AC,202116,76212,1458,333,9
2021-04-23,2021-04-23,False,Norte,AC,202116,76376,1465,164,7
2021-04-24,2021-04-24,False,Norte,AC,202116,76603,1476,227,11
2021-04-25,2021-04-25,False,Norte,AC,202117,76747,1480,144,4
2021-04-26,2021-04-26,False,Norte,AC,202117,76971,1488,224,8
2021-04-27,2021-04-27,False,Norte,AC,202117,77146,1500,175,12
2021-04-28,2021-04-28,False,Norte,AC,202117,77298,1517,152,17
2021-04-29,2021-04-29,False,Norte,AC,202117,77535,1525,237,8
2021-04-30,2021-04-30,False,Norte,AC,202117,77803,1529,268,4
2021-05-01,2021-05-01,False,Norte,AC,202117,78016,1534,213,5
2021-05-02,2021-05-02,False,Norte,AC,202118,78152,1546,136,12
2021-05-03,2021-05-03,False,Norte,AC,202118,78325,1552,173,6
2021-05-04,2021-05-04,False,Norte,AC,202118,78440,1555,115,3
2021-05-05,2021-05-05,False,Norte,AC,202118,78610,1563,170,8
2021-05-06,2021-05-06,False,Norte,AC,202118,78889,1568,279,5
2021-05-07,2021-05-07,False,Norte,AC,202118,79100,1575,211,7
2021-05-08,2021-05-08,False,Norte,AC,202118,79276,1585,176,10
2021-05-09,2021-05-09,False,Norte,AC,202119,79351,1589,75,4
2021-05-10,2021-05-10,False,Norte,AC,202119,79476,1596,125,7
2021-05-11,2021-05-11,False,Norte,AC,202119,79510,1599,34,3
2021-05-12,2021-05-12,False,Norte,AC,202119,79718,1601,208,2
2021-05-13,2021-05-13,False,Norte,AC,202119,79955,1607,237,6
2021-05-14,2021-05-14,False,Norte,AC,202119,80177,1608,222,1
2021-05-15,2021-05-15,False,Norte,AC,202119,80338,1612,161,4
2021-05-16,2021-05-16,False,Norte,AC,202120,80399,1614,61,2
2021-05-17,2021-05-17,False,Norte,AC,202120,80561,1620,162,6
2021-05-18,2021-05-18,False,Norte,AC,202120,80590,1625,29,5
2021-05-19,2021-05-19,False,Norte,AC,202120,80688,1631,98,6
2021-05-20,2021-05-20,False,Norte,AC,202120,80797,1632,109,1
2021-05-21,2021-05-21,False,Norte,AC,202120,81235,1632,438,0
2021-05-22,2021-05-22,False,Norte,AC,202120,81348,1633,113,1
2021-05-23,2021-05-23,False,Norte,AC,202121,81413,1635,65,2
2021-05-24,2021-05-24,False,Norte,AC,202121,81505,1642,92,7
2021-05-25,2021-05-25,False,Norte,AC,202121,81651,1649,146,7
2021-05-26,2021-05-26,False,Norte,AC,202121,81850,1652,199,3
2021-05-27,2021-05-27,False,Norte,AC,202121,81980,1652,130,0
2021-05-28,2021-05-28,False,Norte,AC,202121,82149,1655,169,3
2021-05-29,2021-05-29,False,Norte,AC,202121,82207,1657,58,2
2021-05-30,2021-05-30,False,Norte,AC,202122,82478,1659,271,2
2021-05-31,2021-05-31,False,Norte,AC,202122,82524,1662,46,3
2021-06-01,2021-06-01,False,Norte,AC,202122,82581,1669,57,7
2021-06-02,2021-06-02,False,Norte,AC,202122,82753,1676,172,7
2021-06-03,2021-06-03,False,Norte,AC,202122,82937,1680,184,4
2021-06-04,2021-06-04,False,Norte,AC,202122,83123,1682,186,2
2021-06-05,2021-06-05,False,Norte,AC,202122,83240,1686,117,4
2021-06-06,2021-06-06,False,Norte,AC,202123,83306,1690,66,4
2021-06-07,2021-06-07,False,Norte,AC,202123,83350,1692,44,2
2021-06-08,2021-06-08,False,Norte,AC,202123,83409,1697,59,5
2021-06-09,2021-06-09,False,Norte,AC,202123,83473,1697,64,0
2021-06-10,2021-06-10,False,Norte,AC,202123,83665,1699,192,2
2021-06-11,2021-06-11,False,Norte,AC,202123,84039,1701,374,2
2021-06-12,2021-06-12,False,Norte,AC,202123,84104,1707,65,6
2021-06-13,2021-06-13,False,Norte,AC,202124,84174,1712,70,5
2021-06-14,2021-06-14,False,Norte,AC,202124,84337,1719,163,7
2021-06-15,2021-06-15,False,Norte,AC,202124,84404,1721,67,2
2021-06-16,2021-06-16,False,Norte,AC,202124,84450,1723,46,2
2021-06-17,2021-06-17,False,Norte,AC,202124,84487,1725,37,2
2021-06-18,2021-06-18,False,Norte,AC,202124,84687,1728,200,3
2021-06-19,2021-06-19,False,Norte,AC,202124,84812,1729,125,1
2021-06-20,2021-06-20,False,Norte,AC,202125,84849,1730,37,1
2021-06-21,2021-06-21,False,Norte,AC,202125,84918,1732,69,2
2021-06-22,2021-06-22,False,Norte,AC,202125,84937,1734,19,2
2021-06-23,2021-06-23,False,Norte,AC,202125,85043,1734,106,0
2021-06-24,2021-06-24,False,Norte,AC,202125,85128,1735,85,1
2021-06-25,2021-06-25,False,Norte,AC,202125,85273,1736,145,1
2021-06-26,2021-06-26,False,Norte,AC,202125,85383,1736,110,0
2021-06-27,2021-06-27,False,Norte,AC,202126,85463,1736,80,0
2021-06-28,2021-06-28,False,Norte,AC,202126,85496,1736,33,0
2021-06-29,2021-06-29,False,Norte,AC,202126,85526,1738,30,2
2021-06-30,2021-06-30,False,Norte,AC,202126,85556,1738,30,0
2021-07-01,2021-07-01,False,Norte,AC,202126,85736,1741,180,3
2021-07-02,2021-07-02,False,Norte,AC,202126,85797,1742,61,1
2021-07-03,2021-07-03,False,Norte,AC,202126,85871,1746,74,4
2021-07-04,2021-07-04,False,Norte,AC,202127,85897,1752,26,6
2021-07-05,2021-07-05,False,Norte,AC,202127,85983,1757,86,5
2021-07-06,2021-07-06,False,Norte,AC,202127,85997,1760,14,3
2021-07-07,2021-07-07,False,Norte,AC,202127,86120,1761,123,1
2021-07-08,2021-07-08,False,Norte,AC,202127,86296,1761,176,0
2021-07-09,2021-07-09,False,Norte,AC,202127,86400,1764,104,3
2021-07-10,2021-07-10,False,Norte,AC,202127,86454,1766,54,2
2021-07-11,2021-07-11,False,Norte,AC,202128,86467,1766,13,0
2021-07-12,2021-07-12,False,Norte,AC,202128,86481,1767,14,1
2021-07-13,2021-07-13,False,Norte,AC,202128,86492,1770,11,3
2021-07-14,2021-07-14,False,Norte,AC,202128,86544,1771,52,1
2021-07-15,2021-07-15,False,Norte,AC,202128,86595,1774,51,3
2021-07-16,2021-07-16,False,Norte,AC,202128,86644,1776,49,2
2021-07-17,2021-07-17,False,Norte,AC,202128,86664,1776,20,0
2021-07-18,2021-07-18,False,Norte,AC,202129,86680,1777,16,1
2021-07-19,2021-07-19,False,Norte,AC,202129,86729,1779,49,2
2021-07-20,2021-07-20,False,Norte,AC,202129,86743,1780,14,1
2021-07-21,2021-07-21,False,Norte,AC,202129,86757,1791,14,11
2021-07-22,2021-07-22,False,Norte,AC,202129,86844,1793,87,2
2021-07-23,2021-07-23,False,Norte,AC,202129,86855,1796,11,3
2021-07-24,2021-07-24,False,Norte,AC,202129,86936,1796,81,0
2021-07-25,2021-07-25,False,Norte,AC,202130,86952,1796,16,0
2021-07-26,2021-07-26,False,Norte,AC,202130,86987,1797,35,1
2021-07-27,2021-07-27,False,Norte,AC,202130,86999,1797,12,0
2021-07-28,2021-07-28,False,Norte,AC,202130,87053,1798,54,1
2021-07-29,2021-07-29,False,Norte,AC,202130,87073,1798,20,0
2021-07-30,2021-07-30,False,Norte,AC,202130,87128,1798,55,0
2021-07-31,2021-07-31,False,Norte,AC,202130,87141,1799,13,1
2021-08-01,2021-08-01,False,Norte,AC,202131,87147,1800,6,1
2021-08-02,2021-08-02,False,Norte,AC,202131,87186,1802,39,2
2021-08-03,2021-08-03,False,Norte,AC,202131,87188,1802,2,0
2021-08-04,2021-08-04,False,Norte,AC,202131,87232,1802,44,0
2021-08-05,2021-08-05,False,Norte,AC,202131,87291,1802,59,0
2021-08-06,2021-08-06,False,Norte,AC,202131,87379,1804,88,2
2021-08-07,2021-08-07,False,Norte,AC,202131,87389,1804,10,0
2021-08-08,2021-08-08,False,Norte,AC,202132,87389,1804,0,0
2021-08-09,2021-08-09,False,Norte,AC,202132,87422,1804,33,0
2021-08-10,2021-08-10,False,Norte,AC,202132,87423,1804,1,0
2021-08-11,2021-08-11,False,Norte,AC,202132,87468,1805,45,1
2021-08-12,2021-08-12,False,Norte,AC,202132,87476,1807,8,2
2021-08-13,2021-08-13,False,Norte,AC,202132,87485,1807,9,0
2021-08-14,2021-08-14,False,Norte,AC,202132,87487,1807,2,0
2021-08-15,2021-08-15,False,Norte,AC,202133,87489,1807,2,0
2021-08-16,2021-08-16,False,Norte,AC,202133,87492,1808,3,1
2021-08-17,2021-08-17,False,Norte,AC,202133,87602,1808,110,0
2021-08-18,2021-08-18,False,Norte,AC,202133,87607,1808,5,0
2021-08-19,2021-08-19,False,Norte,AC,202133,87638,1808,31,0
2021-08-20,2021-08-20,False,Norte,AC,202133,87671,1809,33,1
2021-08-21,2021-08-21,False,Norte,AC,202133,87678,1809,7,0
2021-08-22,2021-08-22,False,Norte,AC,202134,87680,1809,2,0
2021-08-23,2021-08-23,False,Norte,AC,202134,87682,1811,2,2
2021-08-24,2021-08-24,False,Norte,AC,202134,87724,1811,42,0
2021-08-25,2021-08-25,False,Norte,AC,202134,87729,1813,5,2
2021-08-26,2021-08-26,False,Norte,AC,202134,87761,1813,32,0
2021-08-27,2021-08-27,False,Norte,AC,202134,87798,1813,37,0
2021-08-28,2021-08-28,False,Norte,AC,202134,87802,1813,4,0
2021-08-29,2021-08-29,False,Norte,AC,202135,87803,1814,1,1
2021-08-30,2021-08-30,False,Norte,AC,202135,87804,1814,1,0
2021-08-31,2021-08-31,False,Norte,AC,202135,87823,1814,19,0
2021-09-01,2021-09-01,False,Norte,AC,202135,87831,1814,8,0
2021-09-02,2021-09-02,False,Norte,AC,202135,87835,1814,4,0
2021-09-03,2021-09-03,False,Norte,AC,202135,87855,1814,20,0
2021-09-04,2021-09-04,False,Norte,AC,202135,87875,1814,20,0
2021-09-05,2021-09-05,False,Norte,AC,202136,87875,1814,0,0
2021-09-06,2021-09-06,False,Norte,AC,202136,87877,1814,2,0
2021-09-07,2021-09-07,False,Norte,AC,202136,87899,1815,22,1
2021-09-08,2021-09-08,False,Norte,AC,202136,87900,1815,1,0
2021-09-09,2021-09-09,False,Norte,AC,202136,87903,1815,3,0
2021-09-10,2021-09-10,False,Norte,AC,202136,87907,1816,4,1
2021-09-11,2021-09-11,False,Norte,AC,202136,87907,1816,0,0
2021-09-12,2021-09-12,False,Norte,AC,202137,87911,1816,4,0
2021-09-13,2021-09-13,False,Norte,AC,202137,87914,1816,3,0
2021-09-14,2021-09-14,False,Norte,AC,202137,87914,1816,0,0
2021-09-15,2021-09-15,False,Norte,AC,202137,87916,1816,2,0
2021-09-16,2021-09-16,False,Norte,AC,202137,87924,1816,8,0
2021-09-17,2021-09-17,False,Norte,AC,202137,87925,1817,1,1
2021-09-18,2021-09-18,False,Norte,AC,202137,87930,1817,5,0
2021-09-19,2021-09-19,False,Norte,AC,202138,87932,1817,2,0
2021-09-20,2021-09-20,False,Norte,AC,202138,87932,1817,0,0
2021-09-21,2021-09-21,False,Norte,AC,202138,87932,1835,0,18
2021-09-22,2021-09-22,False,Norte,AC,202138,87932,1835,0,0
2021-09-23,2021-09-23,False,Norte,AC,202138,87934,1836,2,1
2021-09-24,2021-09-24,False,Norte,AC,202138,87937,1836,3,0
2021-09-25,2021-09-25,False,Norte,AC,202138,87938,1836,1,0
2021-09-26,2021-09-26,False,Norte,AC,202139,87938,1836,0,0
2021-09-27,2021-09-27,False,Norte,AC,202139,87939,1836,1,0
2021-09-28,2021-09-28,False,Norte,AC,202139,87940,1837,1,1
2021-09-29,2021-09-29,False,Norte,AC,202139,87923,1837,-17,0
2021-09-30,2021-09-30,False,Norte,AC,202139,87924,1838,1,1
2021-10-01,2021-10-01,False,Norte,AC,202139,87925,1838,1,0
2021-10-02,2021-10-02,False,Norte,AC,202139,87926,1838,1,0
2021-10-03,2021-10-03,False,Norte,AC,202140,87926,1838,0,0
2021-10-04,2021-10-04,False,Norte,AC,202140,87930,1838,4,0
2021-10-05,2021-10-05,False,Norte,AC,202140,87931,1839,1,1
2021-10-06,2021-10-06,False,Norte,AC,202140,87931,1839,0,0
2021-10-07,2021-10-07,False,Norte,AC,202140,87938,1839,7,0
2021-10-08,2021-10-08,False,Norte,AC,202140,87940,1839,2,0
2021-10-09,2021-10-09,False,Norte,AC,202140,87944,1840,4,1
2021-10-10,2021-10-10,False,Norte,AC,202141,87944,1840,0,0
2021-10-11,2021-10-11,False,Norte,AC,202141,87944,1840,0,0
2021-10-12,2021-10-12,False,Norte,AC,202141,87944,1840,0,0
2021-10-13,2021-10-13,False,Norte,AC,202141,87968,1841,24,1
2021-10-14,2021-10-14,False,Norte,AC,202141,87994,1841,26,0
2021-10-15,2021-10-15,False,Norte,AC,202141,88001,1842,7,1
2021-10-16,2021-10-16,False,Norte,AC,202141,88005,1842,4,0
2021-10-17,2021-10-17,False,Norte,AC,202142,88007,1842,2,0
2021-10-18,2021-10-18,False,Norte,AC,202142,88010,1842,3,0
2021-10-19,2021-10-19,False,Norte,AC,202142,88011,1842,1,0
2021-10-20,2021-10-20,False,Norte,AC,202142,88019,1842,8,0
2021-10-21,2021-10-21,False,Norte,AC,202142,88022,1842,3,0
2021-10-22,2021-10-22,False,Norte,AC,202142,88023,1843,1,1
2021-10-23,2021-10-23,False,Norte,AC,202142,88024,1844,1,1
2021-10-24,2021-10-24,False,Norte,AC,202143,88033,1844,9,0
2021-10-25,2021-10-25,False,Norte,AC,202143,88038,1844,5,0
2021-10-26,2021-10-26,False,Norte,AC,202143,88040,1845,2,1
2021-10-27,2021-10-27,False,Norte,AC,202143,88047,1845,7,0
2021-10-28,2021-10-28,False,Norte,AC,202143,88049,1845,2,0
2021-10-29,2021-10-29,False,Norte,AC,202143,88050,1845,1,0
2021-10-30,2021-10-29,False,Norte,AC,202143,88050,1845,0,0
2021-10-31,2021-10-29,False,Norte,AC,202144,88050,1845,0,0
2021-11-01,2021-10-29,False,Norte,AC,202144,88050,1845,0,0
2021-11-02,2021-10-29,False,Norte,AC,202144,88050,1845,0,0
2021-11-03,2021-11-03,False,Norte,AC,202144,88053,1845,3,0
2021-11-04,2021-11-03,False,Norte,AC,202144,88053,1845,0,0
2021-11-05,2021-11-05,False,Norte,AC,202144,88060,1845,7,0
2021-11-06,2021-11-06,False,Norte,AC,202144,88066,1845,6,0
2021-11-07,2021-11-07,False,Norte,AC,202145,88068,1845,2,0
2021-11-08,2021-11-07,False,Norte,AC,202145,88068,1845,0,0
2021-11-09,2021-11-09,False,Norte,AC,202145,88073,1845,5,0
2021-11-10,2021-11-10,False,Norte,AC,202145,88078,1845,5,0
2021-11-11,2021-11-11,False,Norte,AC,202145,88089,1845,11,0
2021-11-12,2021-11-12,False,Norte,AC,202145,88094,1845,5,0
2021-11-13,2021-11-13,False,Norte,AC,202145,88104,1845,10,0
2021-11-14,2021-11-14,False,Norte,AC,202146,88109,1845,5,0
2021-11-15,2021-11-15,False,Norte,AC,202146,88110,1845,1,0
2021-11-16,2021-11-16,False,Norte,AC,202146,88113,1845,3,0
2021-11-17,2021-11-17,False,Norte,AC,202146,88114,1845,1,0
2021-11-18,2021-11-18,False,Norte,AC,202146,88120,1845,6,0
2021-11-19,2021-11-19,False,Norte,AC,202146,88127,1845,7,0
2021-11-20,2021-11-20,False,Norte,AC,202146,88134,1845,7,0
2021-11-21,2021-11-21,False,Norte,AC,202147,88137,1845,3,0
2021-11-22,2021-11-22,False,Norte,AC,202147,88139,1845,2,0
2021-11-23,2021-11-22,False,Norte,AC,202147,88139,1845,0,0
2021-11-24,2021-11-24,False,Norte,AC,202147,88183,1845,44,0
2021-11-25,2021-11-25,False,Norte,AC,202147,88192,1846,9,1
2021-11-26,2021-11-26,False,Norte,AC,202147,88200,1846,8,0
2021-11-27,2021-11-27,False,Norte,AC,202147,88203,1846,3,0
2021-11-28,2021-11-28,False,Norte,AC,202148,88209,1846,6,0
2021-11-29,2021-11-29,False,Norte,AC,202148,88213,1846,4,0
2021-11-30,2021-11-30,False,Norte,AC,202148,88213,1848,0,2
2021-12-01,2021-12-01,False,Norte,AC,202148,88220,1849,7,1
2021-12-02,2021-12-02,False,Norte,AC,202148,88223,1849,3,0
2021-12-03,2021-12-03,False,Norte,AC,202148,88225,1848,2,-1
2021-12-04,2021-12-04,False,Norte,AC,202148,88228,1849,3,1
2021-12-05,2021-12-04,False,Norte,AC,202149,88228,1849,0,0
2021-12-06,2021-12-06,False,Norte,AC,202149,88239,1849,11,0
2021-12-07,2021-12-07,False,Norte,AC,202149,88241,1849,2,0
2021-12-08,2021-12-08,False,Norte,AC,202149,88254,1849,13,0
2021-12-09,2021-12-09,False,Norte,AC,202149,88264,1849,10,0
2021-12-10,2021-12-09,False,Norte,AC,202149,88264,1849,0,0
2021-12-11,2021-12-11,False,Norte,AC,202149,88272,1849,8,0
2021-12-12,2021-12-12,False,Norte,AC,202150,88280,1849,8,0
2021-12-13,2021-12-13,False,Norte,AC,202150,88284,1849,4,0
2021-12-14,2021-12-14,False,Norte,AC,202150,88287,1849,3,0
2021-12-15,2021-12-15,False,Norte,AC,202150,88300,1850,13,1
2021-12-16,2021-12-16,False,Norte,AC,202150,88308,1850,8,0
2021-12-17,2021-12-17,False,Norte,AC,202150,88314,1850,6,0
2021-12-18,2021-12-18,False,Norte,AC,202150,88329,1850,15,0
2021-12-19,2021-12-19,False,Norte,AC,202151,88335,1850,6,0
2021-12-20,2021-12-19,False,Norte,AC,202151,88335,1850,0,0
2021-12-21,2021-12-21,False,Norte,AC,202151,88339,1850,4,0
2021-12-22,2021-12-22,False,Norte,AC,202151,88345,1850,6,0
2021-12-23,2021-12-23,False,Norte,AC,202151,88356,1850,11,0
2021-12-24,2021-12-24,False,Norte,AC,202151,88370,1850,14,0
2021-12-25,2021-12-25,False,Norte,AC,202151,88373,1850,3,0
2021-12-26,2021-12-26,False,Norte,AC,202152,88378,1850,5,0
2021-12-27,2021-12-27,False,Norte,AC,202152,88379,1850,1,0
2021-12-28,2021-12-27,False,Norte,AC,202152,88379,1850,0,0
2021-12-29,2021-12-29,False,Norte,AC,202152,88379,1851,0,1
2021-12-30,2021-12-30,False,Norte,AC,202152,88384,1851,5,0
2021-12-31,2021-12-30,False,Norte,AC,202152,88384,1851,0,0
2022-01-01,2022-01-01,False,Norte,AC,202152,88386,1851,2,0
2022-01-02,2022-01-01,False,Norte,AC,202201,88386,1851,0,0
2022-01-03,2022-01-03,False,Norte,AC,202201,88395,1851,9,0
2022-01-04,2022-01-04,False,Norte,AC,202201,88395,1852,0,1
2022-01-05,2022-01-04,False,Norte,AC,202201,88395,1852,0,0
2022-01-06,2022-01-06,False,Norte,AC,202201,88403,1852,8,0
2022-01-07,2022-01-06,False,Norte,AC,202201,88403,1852,0,0
2022-01-08,2022-01-06,False,Norte,AC,202201,88403,1852,0,0
2022-01-09,2022-01-06,False,Norte,AC,202202,88403,1852,0,0
2022-01-10,2022-01-10,False,Norte,AC,202202,88440,1852,37,0
2022-01-11,2022-01-11,False,Norte,AC,202202,88628,1854,188,2
2022-01-12,2022-01-12,False,Norte,AC,202202,88813,1854,185,0
2022-01-13,2022-01-13,False,Norte,AC,202202,89244,1854,431,0
2022-01-14,2022-01-14,False,Norte,AC,202202,89529,1854,285,0
2022-01-15,2022-01-15,False,Norte,AC,202202,89635,1854,106,0
2022-01-16,2022-01-16,False,Norte,AC,202203,89801,1854,166,0
2022-01-17,2022-01-17,False,Norte,AC,202203,90250,1854,449,0
2022-01-18,2022-01-18,False,Norte,AC,202203,90299,1854,49,0
2022-01-19,2022-01-19,False,Norte,AC,202203,91471,1854,1172,0
2022-01-20,2022-01-20,False,Norte,AC,202203,91781,1854,310,0
2022-01-21,2022-01-21,True,Norte,AC,202203,92004,1854,223,0
2020-03-08,2020-03-08,False,Nordeste,AL,202011,1,0,1,0
2020-03-09,2020-03-09,False,Nordeste,AL,202011,1,0,0,0
2020-03-10,2020-03-10,False,Nordeste,AL,202011,1,0,0,0
2020-03-11,2020-03-10,False,Nordeste,AL,202011,1,0,0,0
2020-03-12,2020-03-12,False,Nordeste,AL,202011,1,0,0,0
2020-03-13,2020-03-13,False,Nordeste,AL,202011,1,0,0,0
2020-03-14,2020-03-13,False,Nordeste,AL,202011,1,0,0,0
2020-03-15,2020-03-13,False,Nordeste,AL,202012,1,0,0,0
2020-03-16,2020-03-16,False,Nordeste,AL,202012,1,0,0,0
2020-03-17,2020-03-17,False,Nordeste,AL,202012,1,0,0,0
2020-03-18,2020-03-18,False,Nordeste,AL,202012,1,0,0,0
2020-03-19,2020-03-19,False,Nordeste,AL,202012,4,0,3,0
2020-03-20,2020-03-20,False,Nordeste,AL,202012,6,0,2,0
2020-03-21,2020-03-21,False,Nordeste,AL,202012,7,0,1,0
2020-03-22,2020-03-22,False,Nordeste,AL,202013,7,0,0,0
2020-03-23,2020-03-23,False,Nordeste,AL,202013,8,0,1,0
2020-03-24,2020-03-24,False,Nordeste,AL,202013,10,0,2,0
2020-03-25,2020-03-25,False,Nordeste,AL,202013,11,0,1,0
2020-03-26,2020-03-26,False,Nordeste,AL,202013,11,0,0,0
2020-03-27,2020-03-27,False,Nordeste,AL,202013,12,0,1,0
2020-03-28,2020-03-28,False,Nordeste,AL,202013,14,0,2,0
2020-03-29,2020-03-29,False,Nordeste,AL,202014,17,0,3,0
2020-03-30,2020-03-30,False,Nordeste,AL,202014,17,0,0,0
2020-03-31,2020-03-31,False,Nordeste,AL,202014,18,1,1,1
2020-04-01,2020-04-01,False,Nordeste,AL,202014,18,1,0,0
2020-04-02,2020-04-02,False,Nordeste,AL,202014,18,1,0,0
2020-04-03,2020-04-03,False,Nordeste,AL,202014,23,2,5,1
2020-04-04,2020-04-04,False,Nordeste,AL,202014,23,2,0,0
2020-04-05,2020-04-05,False,Nordeste,AL,202015,28,2,5,0
2020-04-06,2020-04-06,False,Nordeste,AL,202015,31,2,3,0
2020-04-07,2020-04-07,False,Nordeste,AL,202015,34,2,3,0
2020-04-08,2020-04-08,False,Nordeste,AL,202015,37,3,3,1
2020-04-09,2020-04-09,False,Nordeste,AL,202015,37,3,0,0
2020-04-10,2020-04-10,False,Nordeste,AL,202015,45,3,8,0
2020-04-11,2020-04-11,False,Nordeste,AL,202015,48,3,3,0
2020-04-12,2020-04-12,False,Nordeste,AL,202016,48,3,0,0
2020-04-13,2020-04-13,False,Nordeste,AL,202016,58,4,10,1
2020-04-14,2020-04-14,False,Nordeste,AL,202016,72,4,14,0
2020-04-15,2020-04-15,False,Nordeste,AL,202016,83,5,11,1
2020-04-16,2020-04-16,False,Nordeste,AL,202016,89,5,6,0
2020-04-17,2020-04-17,False,Nordeste,AL,202016,110,7,21,2
2020-04-18,2020-04-18,False,Nordeste,AL,202016,132,10,22,3
2020-04-19,2020-04-19,False,Nordeste,AL,202017,159,15,27,5
2020-04-20,2020-04-20,False,Nordeste,AL,202017,171,18,12,3
2020-04-21,2020-04-21,False,Nordeste,AL,202017,210,19,39,1
2020-04-22,2020-04-22,False,Nordeste,AL,202017,243,20,33,1
2020-04-23,2020-04-23,False,Nordeste,AL,202017,324,22,81,2
2020-04-24,2020-04-24,False,Nordeste,AL,202017,413,27,89,5
2020-04-25,2020-04-25,False,Nordeste,AL,202017,501,29,88,2
2020-04-26,2020-04-26,False,Nordeste,AL,202018,560,32,59,3
2020-04-27,2020-04-27,False,Nordeste,AL,202018,643,34,83,2
2020-04-28,2020-04-28,False,Nordeste,AL,202018,777,36,134,2
2020-04-29,2020-04-29,False,Nordeste,AL,202018,957,41,180,5
2020-04-30,2020-04-30,False,Nordeste,AL,202018,1045,47,88,6
2020-05-01,2020-05-01,False,Nordeste,AL,202018,1226,53,181,6
2020-05-02,2020-05-02,False,Nordeste,AL,202018,1371,58,145,5
2020-05-03,2020-05-03,False,Nordeste,AL,202019,1441,64,70,6
2020-05-04,2020-05-04,False,Nordeste,AL,202019,1538,72,97,8
2020-05-05,2020-05-05,False,Nordeste,AL,202019,1605,80,67,8
2020-05-06,2020-05-06,False,Nordeste,AL,202019,1703,89,98,9
2020-05-07,2020-05-07,False,Nordeste,AL,202019,1867,98,164,9
2020-05-08,2020-05-08,False,Nordeste,AL,202019,2033,108,166,10
2020-05-09,2020-05-09,False,Nordeste,AL,202019,2170,114,137,6
2020-05-10,2020-05-10,False,Nordeste,AL,202020,2258,126,88,12
2020-05-11,2020-05-11,False,Nordeste,AL,202020,2343,138,85,12
2020-05-12,2020-05-12,False,Nordeste,AL,202020,2580,150,237,12
2020-05-13,2020-05-13,False,Nordeste,AL,202020,2761,164,181,14
2020-05-14,2020-05-14,False,Nordeste,AL,202020,2972,177,211,13
2020-05-15,2020-05-15,False,Nordeste,AL,202020,3212,187,240,10
2020-05-16,2020-05-16,False,Nordeste,AL,202020,3593,199,381,12
2020-05-17,2020-05-17,False,Nordeste,AL,202021,3816,210,223,11
2020-05-18,2020-05-18,False,Nordeste,AL,202021,4031,221,215,11
2020-05-19,2020-05-19,False,Nordeste,AL,202021,4319,234,288,13
2020-05-20,2020-05-20,False,Nordeste,AL,202021,4437,251,118,17
2020-05-21,2020-05-21,False,Nordeste,AL,202021,4916,262,479,11
2020-05-22,2020-05-22,False,Nordeste,AL,202021,5302,280,386,18
2020-05-23,2020-05-23,False,Nordeste,AL,202021,5630,301,328,21
2020-05-24,2020-05-24,False,Nordeste,AL,202022,6214,316,584,15
2020-05-25,2020-05-25,False,Nordeste,AL,202022,6682,337,468,21
2020-05-26,2020-05-26,False,Nordeste,AL,202022,7058,352,376,15
2020-05-27,2020-05-27,False,Nordeste,AL,202022,7580,368,522,16
2020-05-28,2020-05-28,False,Nordeste,AL,202022,8056,385,476,17
